cc_num,first,last,trans_num,trans_date,trans_time,unix_time,category,merchant,amt,merch_lat,merch_long,is_fraud
5157600000000000.0,Stephanie,Martin,7c919d3f56676f8dd529fc779837eb99,2016-08-23T00:00:00.000+05:30,16:48:09,1471970889,grocery_pos,Murray-Smitham,60,27.415149,-98.824038,0
4641000000000000.0,Tiffany,Russell,8a4c0e20c032185a2d2155136bcfbf13,2016-08-23T00:00:00.000+05:30,17:00:31,1471971631,gas_transport,Friesen-Stamm,71,42.163839,-92.177917,0
6011780000000000.0,Jennifer,Harvey,6d78c0e737cd1a94d09f090bb990de56,2016-08-23T00:00:00.000+05:30,17:15:58,1471972558,gas_transport,"Schaefer, McGlynn and Bosco",144,36.692486,-89.758119,0
675985000000.0,Rebecca,Brown,d7155c13418e046b8e060932fc6fe996,2016-08-23T00:00:00.000+05:30,17:22:35,1471972955,kids_pets,"Metz, Russel and Metz",52,44.772648,-75.144745,0
4483020000000.0,Helen,Strong,a32c51e9dd503338932aaf3b3d925a42,2016-08-23T00:00:00.000+05:30,17:24:11,1471973051,food_dining,"Bahringer, Osinski and Block",88,36.972264,-108.171359,0
6011780000000000.0,Jennifer,Harvey,07fe718b3c2952108eba7adab8fe379e,2016-08-23T00:00:00.000+05:30,19:08:40,1471979320,home,Gaylord-Powlowski,69,36.675489,-89.770771,0
5157600000000000.0,Stephanie,Martin,4f3c78ff46dae87cb62b49c40fbf18bb,2016-08-23T00:00:00.000+05:30,20:16:44,1471983404,gas_transport,Torp-Labadie,78,27.414419,-98.855259,0
4170240000000000.0,Rebecca,Trujillo,70f489a1168686deb516d82b6e2d21b6,2016-08-23T00:00:00.000+05:30,20:22:22,1471983742,shopping_net,"Kuhic, Bins and Pfeffer",54,45.93023,-106.647199,0
5157600000000000.0,Stephanie,Martin,1bc208ec66dbaa2e35b578888dda4892,2016-08-23T00:00:00.000+05:30,20:47:33,1471985253,grocery_pos,Koepp-Parker,204,27.425325,-98.848137,0
675985000000.0,Rebecca,Brown,ce85c597e7a72ea25edbd773399e2f89,2016-08-23T00:00:00.000+05:30,20:49:13,1471985353,grocery_pos,Murray-Smitham,88,44.751888,-75.130439,0
4170240000000000.0,Rebecca,Trujillo,6518e9aecd479f9837fd27ce80e8d8ef,2016-08-23T00:00:00.000+05:30,20:54:50,1471985690,shopping_net,Auer-West,65,45.922897,-106.639753,0
4170240000000000.0,Rebecca,Trujillo,ff726bd6521e1d12efc4bc913fdeb7cf,2016-08-23T00:00:00.000+05:30,22:03:05,1471989785,kids_pets,Crona and Sons,66,45.935112,-106.635655,0
4170240000000000.0,Rebecca,Trujillo,5f99c09cd63c78a5342d669c41de3812,2016-08-23T00:00:00.000+05:30,22:10:30,1471990230,grocery_pos,Cartwright-Harris,101,45.927298,-106.6531,0
675985000000.0,Rebecca,Brown,4a7a7c09c356062d0b7977e984873de0,2016-08-23T00:00:00.000+05:30,22:11:00,1471990260,misc_pos,Hermann-Gaylord,120,44.771093,-75.146048,0
675985000000.0,Rebecca,Brown,b98c1c2ff559a40df4ae8ab78e9775df,2016-08-23T00:00:00.000+05:30,22:28:57,1471991337,entertainment,Johns-Hoeger,50,44.784142,-75.142589,0
4483020000000.0,Helen,Strong,c9e3840427806b72bdcc65492a721266,2016-08-23T00:00:00.000+05:30,22:39:22,1471991962,home,Schmidt-Larkin,97,36.973676,-108.194602,0
6011780000000000.0,Jennifer,Harvey,a083a82893a526822ebe88fb356aa988,2016-08-23T00:00:00.000+05:30,23:15:14,1471994114,grocery_pos,"Schoen, Kuphal and Nitzsche",199,36.671158,-89.76366,0
4170240000000000.0,Rebecca,Trujillo,0f68a29c320002f872f6d9dc26fc8d9a,2016-08-23T00:00:00.000+05:30,23:37:33,1471995453,kids_pets,Lubowitz-Walter,207,45.942089,-106.627421,0
5157600000000000.0,Stephanie,Martin,95722ed26fdd8f294f56946d421e74ff,2016-08-23T00:00:00.000+05:30,23:39:10,1471995550,kids_pets,Rau-Robel,80,27.424612,-98.839351,0
4641000000000000.0,Tiffany,Russell,687dcd0130e830ece8669c3279783461,2016-08-24T00:00:00.000+05:30,01:37:17,1472002637,personal_care,Osinski Inc,187,42.167084,-92.174161,0
5157600000000000.0,Stephanie,Martin,4ce77b9d1b7c80a9bc9777486d83177f,2016-08-24T00:00:00.000+05:30,02:25:26,1472005526,health_fitness,Shields-Wunsch,176,27.414624,-98.851971,0
4641000000000000.0,Tiffany,Russell,15fca09c6ae0ecbb55397e4834219851,2016-08-24T00:00:00.000+05:30,06:58:30,1472021910,shopping_pos,Pfeffer and Sons,93,42.148739,-92.17406,0
4641000000000000.0,Tiffany,Russell,1528de1a874f2c6d9b30aa9cb1853157,2016-08-24T00:00:00.000+05:30,08:11:12,1472026272,health_fitness,Fadel-Hilpert,203,42.157933,-92.15276,0
675985000000.0,Rebecca,Brown,9e6af6d0b9bb6b7468af64bec9263618,2016-08-24T00:00:00.000+05:30,14:06:45,1472047605,kids_pets,Lubowitz-Walter,113,44.77472,-75.155917,0
675985000000.0,Rebecca,Brown,d6563763fc37549f942a21eb192db3bc,2016-08-24T00:00:00.000+05:30,14:40:01,1472049601,misc_pos,Wisozk and Sons,114,44.772704,-75.139565,0
675985000000.0,Rebecca,Brown,0b608b549637436a8c49dc723b17faa3,2016-08-24T00:00:00.000+05:30,15:47:00,1472053620,gas_transport,"Reilly, Heaney and Cole",134,44.776056,-75.154298,0
5157600000000000.0,Stephanie,Martin,2abadc75bf95334cccee29192238249d,2016-08-24T00:00:00.000+05:30,16:01:17,1472054477,shopping_net,"Kihn, Abernathy and Douglas",182,27.440424,-98.853691,0
5157600000000000.0,Stephanie,Martin,654cbb4bdba11a82e7fd09f75969d5bc,2016-08-24T00:00:00.000+05:30,18:14:25,1472062465,travel,Hyatt-Blick,184,27.435797,-98.854695,0
5157600000000000.0,Stephanie,Martin,8ff5aeff2cfe48c47d7e6d75d26faf17,2016-08-24T00:00:00.000+05:30,19:23:46,1472066626,health_fitness,Reilly and Sons,91,27.427818,-98.821801,0
675985000000.0,Rebecca,Brown,71c5b452c5b0dad2fc8a09038116473a,2016-08-24T00:00:00.000+05:30,20:05:49,1472069149,misc_pos,Herzog Ltd,242,44.752062,-75.131946,0
5157600000000000.0,Stephanie,Martin,202d7a10a355b56b43fbec881376f669,2016-08-24T00:00:00.000+05:30,20:12:18,1472069538,kids_pets,Waelchi-Wolf,111,27.425572,-98.829074,0
6011780000000000.0,Jennifer,Harvey,211cc35b3779a2825c4facbcb79168c7,2016-08-24T00:00:00.000+05:30,20:26:40,1472070400,gas_transport,Ledner-Pfannerstill,137,36.696195,-89.78205,0
4641000000000000.0,Tiffany,Russell,1ae45862eadf4e5ff2838c4252b5f040,2016-08-24T00:00:00.000+05:30,21:02:28,1472072548,entertainment,Kling-Ernser,52,42.162349,-92.172467,0
4170240000000000.0,Rebecca,Trujillo,25e4e8222d3f270530075a2b072dfa99,2016-08-24T00:00:00.000+05:30,23:08:55,1472080135,home,"Prosacco, Kreiger and Kovacek",76,45.944581,-106.651809,0
4170240000000000.0,Rebecca,Trujillo,1722e00fab0520e6565efe3b2b581c7e,2016-08-25T00:00:00.000+05:30,02:19:12,1472091552,personal_care,"Walter, Hettinger and Kessler",79,45.928596,-106.622555,0
4641000000000000.0,Tiffany,Russell,7ac0c31b8f9656c1c8e3c632c4ef7d5f,2016-08-25T00:00:00.000+05:30,03:46:24,1472096784,shopping_pos,Beier-Hyatt,254,42.173537,-92.157597,0
675985000000.0,Rebecca,Brown,588dc5ebb667d83ce50e05d94f45d7cb,2016-08-25T00:00:00.000+05:30,04:20:01,1472098801,shopping_pos,Pouros-Conroy,149,44.779286,-75.134117,0
675985000000.0,Rebecca,Brown,c71f1eef2b4291fcb4413d590a0c8f1a,2016-08-25T00:00:00.000+05:30,05:07:03,1472101623,shopping_pos,Stoltenberg-Beatty,127,44.752221,-75.152301,0
4170240000000000.0,Rebecca,Trujillo,755b25855351cf23799edca7bcf368bd,2016-08-25T00:00:00.000+05:30,05:47:12,1472104032,health_fitness,"Ledner, Hartmann and Feest",216,45.92156,-106.641412,0
5157600000000000.0,Stephanie,Martin,c10e308c11a366d13de9401b66e0eb26,2016-08-25T00:00:00.000+05:30,08:06:46,1472112406,health_fitness,Ziemann-Waters,80,27.443028,-98.836918,0
4483020000000.0,Helen,Strong,4125d7f0116503ec2cbef1b8b443a0f5,2016-08-25T00:00:00.000+05:30,09:05:25,1472115925,misc_net,"Parisian, Schiller and Altenwerth",126,36.946516,-108.175823,0
4170240000000000.0,Rebecca,Trujillo,c874d643d3d5b5f73f44d618728f8f6d,2016-08-25T00:00:00.000+05:30,09:11:08,1472116268,personal_care,Schiller Ltd,46,45.926751,-106.636977,0
4641000000000000.0,Tiffany,Russell,c7a603e7612d51984e546db72bb583c5,2016-08-25T00:00:00.000+05:30,09:23:03,1472116983,misc_net,"Ferry, Lynch and Kautzer",249,42.142874,-92.151488,0
4170240000000000.0,Rebecca,Trujillo,1193f8ddc6862515bd022ea42d2322c4,2016-08-25T00:00:00.000+05:30,12:08:41,1472126921,travel,Leannon-Nikolaus,115,45.93718,-106.622844,0
4170240000000000.0,Rebecca,Trujillo,216262d931ca3c1107f8fd2471b83779,2016-08-25T00:00:00.000+05:30,13:02:59,1472130179,grocery_pos,Kiehn-Emmerich,87,45.948655,-106.621165,0
4641000000000000.0,Tiffany,Russell,d0e0f5c9c19bc0c794b4a78a00f8335a,2016-08-25T00:00:00.000+05:30,15:19:43,1472138383,misc_pos,Turcotte-Halvorson,101,42.153817,-92.14998,0
5157600000000000.0,Stephanie,Martin,714250e9686de5e2fe983803cd294161,2016-08-25T00:00:00.000+05:30,15:44:10,1472139850,home,"Cole, Hills and Jewess",95,27.416102,-98.851582,0
6011780000000000.0,Jennifer,Harvey,c2264dfb3a1e40ad23abe8f971e69f03,2016-08-25T00:00:00.000+05:30,16:15:46,1472141746,gas_transport,Koss and Sons,87,36.698095,-89.781782,0
4483020000000.0,Helen,Strong,f40a2bb2818b401e326b33e36fda202c,2016-08-25T00:00:00.000+05:30,16:18:46,1472141926,grocery_pos,Kiehn-Emmerich,41,36.941084,-108.170123,0
4641000000000000.0,Tiffany,Russell,e06744d60d7a48ca95469c202bb3a536,2016-08-25T00:00:00.000+05:30,16:54:40,1472144080,food_dining,"Schneider, Hayes and Nikolaus",97,42.157654,-92.181133,0
4361650000000000.0,Kimberly,Hudson,cde22af6dd8fa6907568c3e8b51912e3,2016-08-25T00:00:00.000+05:30,17:29:07,1472146147,entertainment,Brown-Greenholt,146,41.683943,-74.675459,0
4641000000000000.0,Tiffany,Russell,07f86e3474e2372128dfea244a77b61b,2016-08-25T00:00:00.000+05:30,17:43:26,1472147006,food_dining,Kuphal-Toy,134,42.159555,-92.16144,0
675985000000.0,Rebecca,Brown,75f0a86fc306ea3814286583fd53c355,2016-08-25T00:00:00.000+05:30,18:19:20,1472149160,gas_transport,Rodriguez Group,76,44.763846,-75.147845,0
6011780000000000.0,Jennifer,Harvey,bbef4a193d2fc112266f15944ae68768,2016-08-25T00:00:00.000+05:30,18:59:22,1472151562,home,"Denesik, Powlowski and Pouros",81,36.673513,-89.766794,0
4641000000000000.0,Tiffany,Russell,3e6d0033b26e682fe0d3347ccc2f9f8e,2016-08-25T00:00:00.000+05:30,19:17:31,1472152651,misc_pos,Dickinson Ltd,106,42.151201,-92.17232,0
6011780000000000.0,Jennifer,Harvey,89c7ae7d3669177a28990c5b83af767f,2016-08-25T00:00:00.000+05:30,19:44:29,1472154269,kids_pets,"Weber, Thiel and Hammes",63,36.695225,-89.781215,0
4483020000000.0,Helen,Strong,c5bd3e17df0b4e11b0298ef69d4bc9e0,2016-08-25T00:00:00.000+05:30,20:15:06,1472156106,misc_pos,Halvorson Group,74,36.967201,-108.17741,0
675985000000.0,Rebecca,Brown,345a74e010c0ff554bd3779f98671c2e,2016-08-25T00:00:00.000+05:30,20:17:17,1472156237,gas_transport,"Schaefer, McGlynn and Bosco",181,44.765919,-75.148115,0
4641000000000000.0,Tiffany,Russell,96adcece7726f50cc22123f2dd955b37,2016-08-25T00:00:00.000+05:30,20:19:09,1472156349,grocery_pos,Koepp-Witting,143,42.168538,-92.166742,0
4483020000000.0,Helen,Strong,5459cc1b401164db080d78c994d9a544,2016-08-25T00:00:00.000+05:30,21:39:50,1472161190,grocery_pos,Miller-Hauck,106,36.950987,-108.185875,0
4483020000000.0,Helen,Strong,10220188ec51be13a349a2b597dc7d30,2016-08-25T00:00:00.000+05:30,22:36:02,1472164562,entertainment,Howe PLC,53,36.95206,-108.177084,0
5157600000000000.0,Stephanie,Martin,34800a416c265cdb850efb97c3aa7cf0,2016-08-26T00:00:00.000+05:30,04:00:13,1472184013,misc_net,"Herman, Treutel and Dickens",114,27.412624,-98.837387,0
675985000000.0,Rebecca,Brown,fa774966190ab03bee3156b47adba765,2016-08-26T00:00:00.000+05:30,08:22:57,1472199777,health_fitness,Jacobi Inc,107,44.754434,-75.133597,0
6011780000000000.0,Jennifer,Harvey,9ed237d69e123a6dd837049a667aa3e9,2016-08-26T00:00:00.000+05:30,09:06:01,1472202361,health_fitness,"Mante, Luettgen and Hackett",78,36.701722,-89.786929,0
4641000000000000.0,Tiffany,Russell,de88f1a6970a1a86123cf82e5d922744,2016-08-26T00:00:00.000+05:30,09:46:27,1472204787,shopping_pos,"Roob, Conn and Tremblay",84,42.165503,-92.166652,0
4483020000000.0,Helen,Strong,e3cd023648723e4dfd37598e9f346282,2016-08-26T00:00:00.000+05:30,09:53:32,1472205212,misc_net,Miller-Harris,80,36.943538,-108.165974,0
4641000000000000.0,Tiffany,Russell,13730d0eff798471212a263216ffe990,2016-08-26T00:00:00.000+05:30,10:12:27,1472206347,shopping_pos,"Bernhard, Grant and Langworth",73,42.169514,-92.153499,0
675985000000.0,Rebecca,Brown,a22e438c3ba0cbf72a91c7c868eee464,2016-08-26T00:00:00.000+05:30,10:47:25,1472208445,shopping_pos,"Haley, Jewess and Bechtelar",122,44.778536,-75.132557,0
4641000000000000.0,Tiffany,Russell,c7cfeaa967f2ad9c10124b50fad0d882,2016-08-26T00:00:00.000+05:30,12:48:10,1472215690,grocery_pos,Padberg-Welch,64,42.162939,-92.154022,0
4483020000000.0,Helen,Strong,3ce6e6ff3c08a147a21718c53d924f35,2016-08-26T00:00:00.000+05:30,14:30:03,1472221803,shopping_net,Lemke-Gutmann,252,36.955724,-108.183704,0
4641000000000000.0,Tiffany,Russell,772c580908c14ac0372b0b9d7539f847,2016-08-26T00:00:00.000+05:30,15:12:32,1472224352,entertainment,Cruickshank-Mills,66,42.157632,-92.157376,0
675985000000.0,Rebecca,Brown,9a7eee34c0975339bbe849cc9d385e74,2016-08-26T00:00:00.000+05:30,16:17:24,1472228244,shopping_net,Jast Ltd,86,44.769432,-75.147933,0
6011780000000000.0,Jennifer,Harvey,a65b344b9edfcdc936127176670c2bb1,2016-08-26T00:00:00.000+05:30,17:07:04,1472231224,misc_pos,Hermann-Gaylord,88,36.675434,-89.762573,0
5157600000000000.0,Stephanie,Martin,cceeb95a90723adf3c98a38f769dd0d7,2016-08-26T00:00:00.000+05:30,17:07:51,1472231271,gas_transport,Torp-Labadie,84,27.419498,-98.837342,0
4641000000000000.0,Tiffany,Russell,29bdd128c5bed226fb9acceabab276e2,2016-08-26T00:00:00.000+05:30,17:13:21,1472231601,gas_transport,Prohaska-Murray,77,42.173109,-92.164237,0
5157600000000000.0,Stephanie,Martin,9bca07abd4e608b1e7c128fde96770e5,2016-08-26T00:00:00.000+05:30,17:32:06,1472232726,entertainment,Wilkinson Ltd,61,27.415696,-98.835434,0
6011780000000000.0,Jennifer,Harvey,8fb416a7799121e570b8c84a5e02c180,2016-08-26T00:00:00.000+05:30,17:42:14,1472233334,food_dining,"Schumm, McLaughlin and Carter",58,36.678903,-89.760469,0
675985000000.0,Rebecca,Brown,376dee54d9a86984b0768bac8814c99c,2016-08-26T00:00:00.000+05:30,17:44:35,1472233475,shopping_net,"Labadie, Treutel and Bode",90,44.764347,-75.126656,0
4170240000000000.0,Rebecca,Trujillo,69bf6da9f51ed477b372db7c55ba26fd,2016-08-26T00:00:00.000+05:30,17:52:58,1472233978,misc_pos,"Monahan, Bogisich and Ledner",53,45.937532,-106.646406,0
675985000000.0,Rebecca,Brown,31c30f3452ccb2b93e4ff23781bb62c4,2016-08-26T00:00:00.000+05:30,18:21:49,1472235709,grocery_pos,Kiehn Inc,90,44.756364,-75.125113,0
6011780000000000.0,Jennifer,Harvey,845c9e14c32a516f08d90ec442bb81d2,2016-08-26T00:00:00.000+05:30,18:35:35,1472236535,shopping_net,"Reichert, Shanahan and Hayes",186,36.673642,-89.780744,0
4641000000000000.0,Tiffany,Russell,5c356e8fce69c6767528200a36f78de4,2016-08-26T00:00:00.000+05:30,19:42:42,1472240562,home,Skiles LLC,66,42.151659,-92.171823,0
675985000000.0,Rebecca,Brown,1d959895122baf2b3f8ae22ada23bc59,2016-08-26T00:00:00.000+05:30,20:28:04,1472243284,food_dining,Weber and Sons,90,44.756414,-75.150088,0
4641000000000000.0,Tiffany,Russell,d22b028d02a39ac3d5d4f7a18908a292,2016-08-26T00:00:00.000+05:30,20:43:36,1472244216,food_dining,"Bahringer, Osinski and Block",131,42.171796,-92.152716,0
4170240000000000.0,Rebecca,Trujillo,65e028c0c108d833287387a0ac310b34,2016-08-26T00:00:00.000+05:30,21:01:11,1472245271,grocery_pos,Miller-Hauck,113,45.946516,-106.627952,0
675985000000.0,Rebecca,Brown,52b3c6435d3fde243cb1f15692dd1ec5,2016-08-26T00:00:00.000+05:30,21:02:47,1472245367,gas_transport,"Raynor, Feest and Miller",103,44.761456,-75.134533,0
4170240000000000.0,Rebecca,Trujillo,198a253063c441308fcfe91674280617,2016-08-26T00:00:00.000+05:30,21:47:56,1472248076,shopping_net,"Kihn, Abernathy and Douglas",116,45.918419,-106.645513,0
4641000000000000.0,Tiffany,Russell,8262e1690dea07ec2c3470bfb6d841c1,2016-08-26T00:00:00.000+05:30,21:49:26,1472248166,home,"Witting, Beer and Ernser",67,42.153922,-92.15672,0
4361650000000000.0,Kimberly,Hudson,7d578188be16e982affa9c039698035d,2016-08-26T00:00:00.000+05:30,21:55:35,1472248535,gas_transport,"Reilly, Heaney and Cole",49,41.674184,-74.662337,0
4170240000000000.0,Rebecca,Trujillo,0a205e2a4da239b370f74ad44a16934c,2016-08-26T00:00:00.000+05:30,22:28:55,1472250535,gas_transport,"Lind, Huel and McClure",67,45.9183,-106.622237,0
675985000000.0,Rebecca,Brown,6b6443df196448abadb8964352d9e1ec,2016-08-26T00:00:00.000+05:30,22:58:08,1472252288,grocery_pos,OKeefe-Hudson,84,44.764633,-75.129357,0
675985000000.0,Rebecca,Brown,97e0e310fb4bea6e4053a5f95398c60b,2016-08-26T00:00:00.000+05:30,23:42:06,1472254926,food_dining,"Turner, Ziemann and Lehner",138,44.775519,-75.157361,0
4483020000000.0,Helen,Strong,7505f4fd3b5a2f22ef4c7dcdb85f5b6d,2016-08-26T00:00:00.000+05:30,23:48:08,1472255288,entertainment,Brown-Greenholt,285,36.947968,-108.17769,0
5157600000000000.0,Stephanie,Martin,1d7c406b6d9873d768d43643375f43b4,2016-08-27T00:00:00.000+05:30,00:57:11,1472259431,shopping_pos,Hudson-Grady,140,27.42175,-98.844121,0
4483020000000.0,Helen,Strong,dacc4bfcc6ca6d3d25a8c021c55a8fc2,2016-08-27T00:00:00.000+05:30,01:05:06,1472259906,personal_care,Homenick LLC,36,36.96134,-108.181045,0
4483020000000.0,Helen,Strong,9f24117bd590734529825ae5c0202e8c,2016-08-27T00:00:00.000+05:30,02:55:48,1472266548,shopping_pos,"Baumbach, Hodkiewicz and Walsh",48,36.961455,-108.162545,0
4483020000000.0,Helen,Strong,a77a5b7fffff2fc4267a471681d6a029,2016-08-27T00:00:00.000+05:30,03:33:03,1472268783,shopping_pos,Pouros-Conroy,27,36.946356,-108.189013,0
4641000000000000.0,Tiffany,Russell,b52ba26f1a2aa969b05f2f8e57b7b578,2016-08-27T00:00:00.000+05:30,06:25:29,1472279129,misc_net,Nader-Heller,263,42.154226,-92.161594,0
675985000000.0,Rebecca,Brown,a3e84cfd28d4c3d6772bfe7c38829864,2016-08-27T00:00:00.000+05:30,06:31:03,1472279463,personal_care,Erdman-Ebert,204,44.757649,-75.1309,0
675985000000.0,Rebecca,Brown,eeaffa9f45a23501388c9b9156bb09ce,2016-08-27T00:00:00.000+05:30,06:54:15,1472280855,grocery_net,"Morissette, Weber and Wiegand",179,44.774986,-75.149118,0
675985000000.0,Rebecca,Brown,038995bdf5d73549735f96a103072da8,2016-08-27T00:00:00.000+05:30,07:08:58,1472281738,health_fitness,Bahringer Group,67,44.769537,-75.151613,0
4361650000000000.0,Kimberly,Hudson,a00f1c5a63a7214560f7159bdd4a5488,2016-08-27T00:00:00.000+05:30,07:46:25,1472283985,personal_care,Parker-Kunde,68,41.671376,-74.686357,0
4641000000000000.0,Tiffany,Russell,02f80565579bf7f724c4a41138650b2e,2016-08-27T00:00:00.000+05:30,08:04:29,1472285069,shopping_pos,Jacobi and Sons,67,42.168855,-92.170701,0
4641000000000000.0,Tiffany,Russell,75211898060231ca0cc1d6b2ad2c36b0,2016-08-27T00:00:00.000+05:30,08:08:56,1472285336,grocery_net,Funk Group,67,42.163005,-92.180983,0
4483020000000.0,Helen,Strong,568ab8c1bd9b87e82acdb3f95c75f06a,2016-08-27T00:00:00.000+05:30,09:52:55,1472291575,misc_net,Miller-Harris,75,36.948813,-108.167008,0
675985000000.0,Rebecca,Brown,cf97ddcef2555d11fc0970aeae02ee2c,2016-08-27T00:00:00.000+05:30,12:17:55,1472300275,home,Eichmann-Kilback,106,44.759436,-75.141871,0
675985000000.0,Rebecca,Brown,ceeb998a2a3b2172fe4bb5f956c055ed,2016-08-27T00:00:00.000+05:30,12:40:41,1472301641,home,Streich Ltd,185,44.75948,-75.124657,0
6011780000000000.0,Jennifer,Harvey,667e3154e950d1da7998b4d4f1060bfd,2016-08-27T00:00:00.000+05:30,12:43:15,1472301795,kids_pets,Hammes-Beatty,23,36.688208,-89.776703,0
4641000000000000.0,Tiffany,Russell,fe24a735f239a099e94e14b67758bdfc,2016-08-27T00:00:00.000+05:30,14:01:35,1472306495,food_dining,Conroy-Emard,182,42.166711,-92.169749,0
675985000000.0,Rebecca,Brown,1b7dd8066574504513f55b040a084410,2016-08-27T00:00:00.000+05:30,14:10:24,1472307024,home,"Gutmann, McLaughlin and Wiza",107,44.759481,-75.155984,0
4361650000000000.0,Kimberly,Hudson,64eaf0cf2550ffd6d1f4b43e2db23de1,2016-08-27T00:00:00.000+05:30,15:11:27,1472310687,grocery_pos,Bailey-Morar,75,41.679845,-74.668106,0
6011780000000000.0,Jennifer,Harvey,95c040523b0556c3848939cba5a33cb6,2016-08-27T00:00:00.000+05:30,15:31:34,1472311894,gas_transport,Bins-Rice,58,36.686451,-89.75876,0
5157600000000000.0,Stephanie,Martin,4ec298b4addc6008b92af4af263df6b4,2016-08-27T00:00:00.000+05:30,16:17:04,1472314624,misc_pos,Wiza LLC,45,27.434997,-98.850332,0
4170240000000000.0,Rebecca,Trujillo,a075f343b93b1fb1aa199d66e94e5b28,2016-08-27T00:00:00.000+05:30,16:57:35,1472317055,food_dining,Bahringer-Streich,101,45.940272,-106.619974,0
4170240000000000.0,Rebecca,Trujillo,f944acd318f9606c2f9c07da6dac5349,2016-08-27T00:00:00.000+05:30,17:34:17,1472319257,misc_pos,"Monahan, Bogisich and Ledner",118,45.924041,-106.642107,0
5157600000000000.0,Stephanie,Martin,4a516fea6b4708e68f06c6d65616ca16,2016-08-27T00:00:00.000+05:30,18:43:16,1472323396,entertainment,Kling-Ernser,71,27.427674,-98.828678,0
4483020000000.0,Helen,Strong,89b9cf27cecb5e656f0cd0bbf7824f81,2016-08-27T00:00:00.000+05:30,20:31:31,1472329891,home,"Durgan, Gislason and Spencer",79,36.956332,-108.190628,0
5157600000000000.0,Stephanie,Martin,6881abe0e0cd682e98131bed194da118,2016-08-27T00:00:00.000+05:30,20:31:58,1472329918,misc_pos,Haley Group,75,27.424045,-98.840788,0
4641000000000000.0,Tiffany,Russell,ffc9e64d31f1237cabc741cd7df582c4,2016-08-27T00:00:00.000+05:30,20:38:30,1472330310,gas_transport,"Streich, Hansen and Veum",45,42.165764,-92.157771,0
6011780000000000.0,Jennifer,Harvey,eda663bff3242535426c7c1e28cc01d2,2016-08-27T00:00:00.000+05:30,20:52:03,1472331123,misc_pos,Gislason Group,80,36.683597,-89.779853,0
5157600000000000.0,Stephanie,Martin,55a63a301f63b11169b475f5cebcfe74,2016-08-27T00:00:00.000+05:30,21:13:42,1472332422,entertainment,Abbott-Rogahn,166,27.418291,-98.843353,0
4483020000000.0,Helen,Strong,8e73174b9e9ec07c30c95ca5b671b8c9,2016-08-27T00:00:00.000+05:30,21:14:41,1472332481,grocery_pos,"Lockman, West and Runte",34,36.970169,-108.178794,0
675985000000.0,Rebecca,Brown,da22c766a89de58bf91e3e06e4bb9f78,2016-08-27T00:00:00.000+05:30,22:35:57,1472337357,grocery_pos,Bailey-Morar,197,44.780293,-75.142271,0
4170240000000000.0,Rebecca,Trujillo,42d1f38e337c62eaa97271fff8d0bc54,2016-08-27T00:00:00.000+05:30,22:40:20,1472337620,grocery_pos,Cartwright-Harris,91,45.936516,-106.635579,0
4170240000000000.0,Rebecca,Trujillo,1e52d9886b8bf6751130ece989639d3a,2016-08-27T00:00:00.000+05:30,23:36:19,1472340979,gas_transport,Harris Inc,108,45.944369,-106.629786,0
675985000000.0,Rebecca,Brown,218e11bb30fcc77cf1bacf0cc6d81893,2016-08-27T00:00:00.000+05:30,23:57:29,1472342249,misc_pos,Simonis-Prohaska,100,44.771228,-75.148887,0
5157600000000000.0,Stephanie,Martin,68a71c8ee4b1b0b23ea73562be559381,2016-08-28T00:00:00.000+05:30,00:36:38,1472344598,personal_care,"Bradtke, Torp and Bahringer",71,27.433557,-98.825519,0
4170240000000000.0,Rebecca,Trujillo,d681f7391e2f406fef344f79a95873bc,2016-08-28T00:00:00.000+05:30,03:08:29,1472353709,misc_net,Schmitt Ltd,116,45.94784,-106.642008,0
5157600000000000.0,Stephanie,Martin,9e9d310a31c20ed8b243718d4f867828,2016-08-28T00:00:00.000+05:30,04:34:59,1472358899,health_fitness,Thompson-Gleason,40,27.419261,-98.837409,0
6011780000000000.0,Jennifer,Harvey,687b1b54b97ded1e5a5521787f68e625,2016-08-28T00:00:00.000+05:30,05:23:38,1472361818,health_fitness,Hirthe-Beier,140,36.692509,-89.774192,0
4483020000000.0,Helen,Strong,e08ecbd0410bce24de06052d9721609b,2016-08-28T00:00:00.000+05:30,07:25:08,1472369108,personal_care,Shanahan-Lehner,192,36.962128,-108.165058,0
4641000000000000.0,Tiffany,Russell,d543946436078900b34b11cefa9cdcde,2016-08-28T00:00:00.000+05:30,08:11:11,1472371871,health_fitness,"Dare, Fritsch and Zboncak",69,42.164728,-92.148715,0
4483020000000.0,Helen,Strong,d9ecb488e436019d5336bafe8ca0f10d,2016-08-28T00:00:00.000+05:30,08:20:06,1472372406,grocery_net,Funk Group,62,36.967022,-108.195894,0
675985000000.0,Rebecca,Brown,65c6c967a3394cdf540ca8a37b6e454f,2016-08-28T00:00:00.000+05:30,10:57:35,1472381855,shopping_pos,Friesen Inc,143,44.765045,-75.141786,0
4641000000000000.0,Tiffany,Russell,bee61a8b4042a785fc68e591e344b739,2016-08-28T00:00:00.000+05:30,12:24:25,1472387065,kids_pets,Fahey Inc,153,42.157204,-92.156186,0
